state,district,total_enrolments,total_biometric_updates,total_demographic_updates,biometric_update_ratio,demographic_update_ratio,service_stress_score,stress_category
Karnataka,Ramanagara,204.0,0.0,0.0,0.0,0.0,0.0,Low (Stable Region)
Karnataka,Shimoga,2260.0,26849.0,15514.0,11.88008849557522,6.864601769911505,9.372345132743362,Very High (Priority Intervention)
Karnataka,Shivamogga,2229.0,33654.0,24751.0,15.098250336473756,11.104082548227906,13.10116644235083,Very High (Priority Intervention)
Karnataka,Tumakuru,3000.0,43561.0,28425.0,14.520333333333333,9.475,11.997666666666667,Very High (Priority Intervention)
Karnataka,Tumkur,2942.0,64761.0,26300.0,22.012576478585995,8.93949694085656,15.476036709721278,Very High (Priority Intervention)
Karnataka,Udupi,3591.0,34625.0,27375.0,9.642160957950432,7.6232247284878865,8.632692843219159,Very High (Priority Intervention)
Karnataka,Udupi *,2.0,3.0,1.0,1.5,0.5,1.0,Very High (Priority Intervention)
Karnataka,Uttara Kannada,3470.0,43156.0,30631.0,12.436887608069163,8.827377521613833,10.632132564841498,Very High (Priority Intervention)
Karnataka,Vijayanagara,2119.0,19948.0,14692.0,9.413874469089192,6.933459178857952,8.173666823973573,Very High (Priority Intervention)
Karnataka,Vijayapura,5596.0,53092.0,31971.0,9.487491065046461,5.713187991422445,7.6003395282344535,Very High (Priority Intervention)
Karnataka,Yadgir,6947.0,65183.0,35433.0,9.382899093133727,5.10047502519073,7.241687059162228,Very High (Priority Intervention)
Kerala,Alappuzha,3559.0,87629.0,36835.0,24.62180387749368,10.34981736442821,17.485810620960944,Very High (Priority Intervention)
Kerala,Ernakulam,6324.0,148755.0,66207.0,23.522296015180267,10.469165085388994,16.99573055028463,Very High (Priority Intervention)
Kerala,Idukki,1698.0,47933.0,15492.0,28.229093050647823,9.123674911660778,18.676383981154302,Very High (Priority Intervention)
Kerala,Kannur,5965.0,119399.0,57710.0,20.016596814752724,9.67476948868399,14.845683151718358,Very High (Priority Intervention)
Kerala,Kasaragod,3555.0,71756.0,28358.0,20.1845288326301,7.9769338959212375,14.08073136427567,Very High (Priority Intervention)
Kerala,Kasargod,315.0,2138.0,1869.0,6.787301587301587,5.933333333333334,6.360317460317461,Very High (Priority Intervention)
Kerala,Kollam,5069.0,127311.0,53100.0,25.11560465575064,10.475438942592227,17.795521799171432,Very High (Priority Intervention)
Kerala,Kottayam,3321.0,78215.0,30210.0,23.551641071966277,9.096657633243,16.32414935260464,Very High (Priority Intervention)
Kerala,Kozhikode,6704.0,152186.0,89927.0,22.70077565632458,13.413931980906922,18.057353818615752,Very High (Priority Intervention)
Kerala,Malappuram,14567.0,224009.0,152390.0,15.377840324020045,10.461316674675636,12.91957849934784,Very High (Priority Intervention)
Kerala,Palakkad,6724.0,159847.0,49996.0,23.772605591909578,7.435455086258179,15.604030339083879,Very High (Priority Intervention)
Kerala,Pathanamthitta,1951.0,59370.0,21035.0,30.43054843669913,10.781650435674013,20.60609943618657,Very High (Priority Intervention)
Kerala,Thiruvananthapuram,6663.0,148817.0,64938.0,22.334834158787334,9.746060333183252,16.04044724598529,Very High (Priority Intervention)
Kerala,Thrissur,7071.0,145512.0,58820.0,20.578701739499362,8.318483948522132,14.448592844010747,Very High (Priority Intervention)
Kerala,Wayanad,1516.0,36853.0,18065.0,24.309366754617415,11.91622691292876,18.11279683377309,Very High (Priority Intervention)
Ladakh,Kargil,492.0,2942.0,2489.0,5.979674796747967,5.058943089430894,5.519308943089431,Very High (Priority Intervention)
Ladakh,Leh,125.0,2821.0,3246.0,22.568,25.968,24.268,Very High (Priority Intervention)
Lakshadweep,Lakshadweep,203.0,4820.0,1176.0,23.74384236453202,5.793103448275862,14.768472906403941,Very High (Priority Intervention)
Madhya Pradesh,Agar Malwa,2537.0,16813.0,9884.0,6.627118644067797,3.8959400867165943,5.261529365392196,Very High (Priority Intervention)
Madhya Pradesh,Alirajpur,7010.0,62133.0,21594.0,8.863480741797432,3.0804564907275322,5.971968616262481,Very High (Priority Intervention)
Madhya Pradesh,Anuppur,3226.0,71350.0,26195.0,22.117172969621823,8.119962802231866,15.118567885926844,Very High (Priority Intervention)
Madhya Pradesh,Ashok Nagar,5178.0,74376.0,45017.0,14.363847045191193,8.693897257628429,11.52887215140981,Very High (Priority Intervention)
Madhya Pradesh,Ashoknagar,3011.0,0.0,0.0,0.0,0.0,0.0,Low (Stable Region)
Madhya Pradesh,Balaghat,6805.0,126762.0,79292.0,18.627773695811904,11.65202057310801,15.139897134459957,Very High (Priority Intervention)
Madhya Pradesh,Barwani,21823.0,143427.0,82759.0,6.572286120148467,3.7922833707556247,5.182284745452046,Very High (Priority Intervention)
Madhya Pradesh,Betul,8166.0,155822.0,48246.0,19.081802596130295,5.908155767817781,12.494979181974038,Very High (Priority Intervention)
Madhya Pradesh,Bhind,13967.0,83365.0,58016.0,5.968711963914942,4.153791078971862,5.061251521443403,Very High (Priority Intervention)
Madhya Pradesh,Bhopal,12862.0,186438.0,90864.0,14.495257347224381,7.06453117711087,10.779894262167625,Very High (Priority Intervention)
Madhya Pradesh,Burhanpur,9689.0,74141.0,16543.0,7.652079677985344,1.7074001444937559,4.67973991123955,Very High (Priority Intervention)
Madhya Pradesh,Chhatarpur,17836.0,158531.0,79858.0,8.88825969948419,4.477349181430814,6.6828044404575015,Very High (Priority Intervention)
Madhya Pradesh,Chhindwara,8981.0,140191.0,89422.0,15.609731655717626,9.956797683999554,12.783264669858589,Very High (Priority Intervention)
Madhya Pradesh,Damoh,6066.0,134483.0,55454.0,22.169963732278273,9.141773821299044,15.655868776788658,Very High (Priority Intervention)
Madhya Pradesh,Datia,5843.0,47034.0,36445.0,8.04963203833647,6.237378059216156,7.143505048776314,Very High (Priority Intervention)
Madhya Pradesh,Dewas,10442.0,119901.0,47249.0,11.482570388814404,4.524899444550853,8.003734916682628,Very High (Priority Intervention)
Madhya Pradesh,Dhar,12712.0,146391.0,87455.0,11.515969162995594,6.879719949653871,9.197844556324732,Very High (Priority Intervention)
Madhya Pradesh,Dindori,2659.0,61476.0,47417.0,23.119969913501315,17.832643851071833,20.476306882286572,Very High (Priority Intervention)
Madhya Pradesh,East Nimar,3859.0,40363.0,9607.0,10.459445452189687,2.4895050531225706,6.474475252656129,Very High (Priority Intervention)
Madhya Pradesh,Guna,9811.0,132886.0,52953.0,13.544592803995515,5.397309142798899,9.470950973397207,Very High (Priority Intervention)
Madhya Pradesh,Gwalior,18542.0,127120.0,81719.0,6.855786862258656,4.407237622694423,5.631512242476539,Very High (Priority Intervention)
Madhya Pradesh,Harda,2134.0,37769.0,10167.0,17.698687910028116,4.764292408622306,11.231490159325212,Very High (Priority Intervention)
Madhya Pradesh,Harda *,610.0,10172.0,2094.0,16.675409836065572,3.4327868852459016,10.054098360655736,Very High (Priority Intervention)
Madhya Pradesh,Hoshangabad,5982.0,97056.0,12403.0,16.2246740220662,2.073386827148111,9.149030424607155,Very High (Priority Intervention)
Madhya Pradesh,Indore,22303.0,221624.0,186687.0,9.93695915347711,8.37048827511994,9.153723714298525,Very High (Priority Intervention)
Madhya Pradesh,Jabalpur,12467.0,158664.0,92051.0,12.726718536937515,7.383572631747814,10.055145584342664,Very High (Priority Intervention)
Madhya Pradesh,Jhabua,13488.0,88726.0,41462.0,6.5781435349940685,3.0739916963226572,4.826067615658363,Very High (Priority Intervention)
Madhya Pradesh,Katni,10941.0,98452.0,56942.0,8.998446211498035,5.204460286993876,7.101453249245955,Very High (Priority Intervention)
Madhya Pradesh,Khandwa,4521.0,59018.0,17730.0,13.054191550541915,3.9216987392169873,8.48794514487945,Very High (Priority Intervention)
Madhya Pradesh,Khargone,15039.0,169201.0,40980.0,11.250814548839683,2.7249152204268903,6.987864884633287,Very High (Priority Intervention)
Madhya Pradesh,Maihar,418.0,1521.0,4017.0,3.638755980861244,9.610047846889952,6.624401913875598,Very High (Priority Intervention)
Madhya Pradesh,Mandla,4911.0,62247.0,56981.0,12.67501527183873,11.60272856851965,12.13887192017919,Very High (Priority Intervention)
Madhya Pradesh,Mandsaur,8276.0,92460.0,54055.0,11.172063798936684,6.53153697438376,8.851800386660223,Very High (Priority Intervention)
Madhya Pradesh,Mauganj,438.0,1061.0,4086.0,2.422374429223744,9.32876712328767,5.8755707762557075,Very High (Priority Intervention)
Madhya Pradesh,Morena,22381.0,145559.0,110417.0,6.503686162369867,4.933515035074393,5.71860059872213,Very High (Priority Intervention)
Madhya Pradesh,Narmadapuram,737.0,6850.0,5909.0,9.294436906377205,8.01763907734057,8.656037991858888,Very High (Priority Intervention)
Madhya Pradesh,Narsimhapur,1189.0,10348.0,4286.0,8.703111858704794,3.6047098402018505,6.153910849453323,Very High (Priority Intervention)
Madhya Pradesh,Narsinghpur,5174.0,63117.0,26197.0,12.1988790104368,5.063200618477,8.6310398144569,Very High (Priority Intervention)
Madhya Pradesh,Neemuch,4964.0,57011.0,36976.0,11.484891216760676,7.448831587429492,9.466861402095084,Very High (Priority Intervention)
Madhya Pradesh,Niwari,142.0,2295.0,1739.0,16.161971830985916,12.246478873239436,14.204225352112676,Very High (Priority Intervention)
Madhya Pradesh,Pandhurna,98.0,377.0,821.0,3.8469387755102042,8.377551020408163,6.112244897959183,Very High (Priority Intervention)
Madhya Pradesh,Panna,9339.0,98039.0,42825.0,10.497804904165328,4.5856087375522,7.541706820858764,Very High (Priority Intervention)
Madhya Pradesh,Raisen,7567.0,116648.0,42813.0,15.415356151711379,5.6578564820933,10.53660631690234,Very High (Priority Intervention)
Madhya Pradesh,Rajgarh,8171.0,165229.0,42280.0,20.221392730387958,5.1743972585974785,12.697894994492717,Very High (Priority Intervention)
Madhya Pradesh,Ratlam,7982.0,134947.0,79423.0,16.906414432473063,9.950263091956902,13.428338762214983,Very High (Priority Intervention)
Madhya Pradesh,Rewa,10838.0,194959.0,83134.0,17.98846650673556,7.670603432367596,12.829534969551577,Very High (Priority Intervention)
Madhya Pradesh,Sagar,13841.0,192725.0,87877.0,13.92421067841919,6.34903547431544,10.136623076367314,Very High (Priority Intervention)
Madhya Pradesh,Satna,13276.0,172713.0,87053.0,13.009415486592347,6.557170834588732,9.783293160590539,Very High (Priority Intervention)
Madhya Pradesh,Sehore,6518.0,118002.0,27869.0,18.104019637925745,4.275698066891684,11.189858852408715,Very High (Priority Intervention)
Madhya Pradesh,Seoni,6081.0,85752.0,74283.0,14.101628021706956,12.215589541193882,13.158608781450418,Very High (Priority Intervention)
Madhya Pradesh,Shahdol,5297.0,94572.0,54777.0,17.85387955446479,10.341136492354163,14.097508023409477,Very High (Priority Intervention)
Madhya Pradesh,Shajapur,7025.0,126641.0,31225.0,18.027188612099643,4.444839857651245,11.236014234875444,Very High (Priority Intervention)
Madhya Pradesh,Sheopur,7230.0,56268.0,38806.0,7.782572614107884,5.367358229598893,6.574965421853388,Very High (Priority Intervention)
Madhya Pradesh,Shivpuri,12741.0,166572.0,68930.0,13.073699081704733,5.410093399262224,9.241896240483479,Very High (Priority Intervention)
Madhya Pradesh,Sidhi,6292.0,121207.0,54093.0,19.263668150031787,8.597107438016529,13.930387794024158,Very High (Priority Intervention)
Madhya Pradesh,Singrauli,6550.0,108430.0,56704.0,16.554198473282444,8.657099236641221,12.605648854961832,Very High (Priority Intervention)
Madhya Pradesh,Tikamgarh,7242.0,160616.0,51168.0,22.178403755868544,7.065451532725766,14.621927644297156,Very High (Priority Intervention)
Madhya Pradesh,Ujjain,14308.0,149951.0,76708.0,10.480220855465474,5.361196533407884,7.920708694436678,Very High (Priority Intervention)
Madhya Pradesh,Umaria,5300.0,39261.0,29625.0,7.407735849056603,5.589622641509434,6.498679245283019,Very High (Priority Intervention)
Madhya Pradesh,Vidisha,10374.0,124890.0,49297.0,12.038750722961248,4.751976094081357,8.395363408521302,Very High (Priority Intervention)
Madhya Pradesh,West Nimar,760.0,9818.0,2059.0,12.91842105263158,2.7092105263157893,7.813815789473685,Very High (Priority Intervention)
Maharashtra,Ahilyanagar,13.0,17.0,2418.0,1.3076923076923077,186.0,93.65384615384616,Very High (Priority Intervention)
Maharashtra,Ahmadnagar,11836.0,363561.0,227667.0,30.716542750929367,19.235130111524164,24.975836431226767,Very High (Priority Intervention)
Maharashtra,Ahmed Nagar,340.0,5839.0,5595.0,17.173529411764704,16.455882352941178,16.81470588235294,Very High (Priority Intervention)
Maharashtra,Ahmednagar,368.0,0.0,0.0,0.0,0.0,0.0,Low (Stable Region)
Maharashtra,Akola,4708.0,185085.0,62082.0,39.31287170773152,13.186491079014443,26.24968139337298,Very High (Priority Intervention)
Maharashtra,Amravati,6915.0,338283.0,96191.0,48.920173535791754,13.910484454085323,31.415328994938537,Very High (Priority Intervention)
Maharashtra,Aurangabad,17393.0,311373.0,155129.0,17.90220203530156,8.919047892830449,13.410624964066004,Very High (Priority Intervention)
Maharashtra,Beed,10185.0,255495.0,171151.0,25.08541973490427,16.804221894943545,20.944820814923908,Very High (Priority Intervention)
Maharashtra,Bhandara,1903.0,102204.0,37894.0,53.70677877036258,19.912769311613243,36.80977404098791,Very High (Priority Intervention)
Maharashtra,Bid,568.0,9892.0,11918.0,17.41549295774648,20.982394366197184,19.198943661971832,Very High (Priority Intervention)
Maharashtra,Buldana,1075.0,35737.0,22941.0,33.243720930232556,21.34046511627907,27.292093023255813,Very High (Priority Intervention)
Maharashtra,Buldhana,7084.0,219501.0,114172.0,30.985460191981932,16.116883116883116,23.551171654432522,Very High (Priority Intervention)
Maharashtra,Chandrapur,4475.0,213634.0,112071.0,47.73944134078212,25.043798882681564,36.39162011173184,Very High (Priority Intervention)
Maharashtra,Chatrapati Sambhaji Nagar,211.0,2204.0,7640.0,10.445497630331754,36.208530805687204,23.32701421800948,Very High (Priority Intervention)
Maharashtra,Chhatrapati Sambhajinagar,1010.0,4867.0,14738.0,4.818811881188119,14.592079207920792,9.705445544554456,Very High (Priority Intervention)
Maharashtra,Dharashiv,144.0,643.0,3188.0,4.465277777777778,22.13888888888889,13.302083333333334,Very High (Priority Intervention)
Maharashtra,Dhule,12605.0,197854.0,61908.0,15.69646965489885,4.911384371281238,10.303927013090044,Very High (Priority Intervention)
Maharashtra,Gadchiroli,2374.0,140665.0,52698.0,59.25231676495366,22.197978096040437,40.725147430497046,Very High (Priority Intervention)
Maharashtra,Gondia,29.0,865.0,975.0,29.82758620689655,33.62068965517241,31.724137931034484,Very High (Priority Intervention)
Maharashtra,Gondiya,2890.0,96514.0,63618.0,33.39584775086505,22.013148788927335,27.70449826989619,Very High (Priority Intervention)
Maharashtra,Gondiya *,57.0,1408.0,2008.0,24.70175438596491,35.228070175438596,29.964912280701753,Very High (Priority Intervention)
Maharashtra,Hingoli,8189.0,117064.0,96551.0,14.29527414824765,11.79032848943705,13.04280131884235,Very High (Priority Intervention)
Maharashtra,Hingoli *,1.0,9.0,3.0,9.0,3.0,6.0,Very High (Priority Intervention)
Maharashtra,Jalgaon,13260.0,417384.0,151076.0,31.476923076923075,11.393363499245853,21.435143288084465,Very High (Priority Intervention)
Maharashtra,Jalna,5590.0,192692.0,79540.0,34.470840787119855,14.228980322003578,24.349910554561717,Very High (Priority Intervention)
Maharashtra,Kolhapur,7480.0,271084.0,129934.0,36.241176470588236,17.370855614973262,26.806016042780747,Very High (Priority Intervention)
Maharashtra,Latur,7607.0,246741.0,125627.0,32.43604574733798,16.5146575522545,24.475351649796238,Very High (Priority Intervention)
Maharashtra,Mumbai,14552.0,404359.0,135483.0,27.787177020340845,9.310266630016493,18.548721825178667,Very High (Priority Intervention)
Maharashtra,Mumbai City,2929.0,47571.0,51875.0,16.24137931034483,17.710822806418573,16.9761010583817,Very High (Priority Intervention)
Maharashtra,Mumbai Suburban,18216.0,174190.0,192977.0,9.562472551602987,10.593818620992534,10.078145586297762,Very High (Priority Intervention)
Maharashtra,Mumbai( Sub Urban ),419.0,4927.0,3641.0,11.758949880668258,8.689737470167065,10.22434367541766,Very High (Priority Intervention)
Maharashtra,Nagpur,11828.0,350923.0,158901.0,29.668836658775785,13.434308420696652,21.55157253973622,Very High (Priority Intervention)
Maharashtra,Nanded,11947.0,342540.0,236789.0,28.67163304595296,19.819954800368293,24.245793923160626,Very High (Priority Intervention)
Maharashtra,Nandurbar,10516.0,199747.0,41044.0,18.994579688094333,3.903004944845949,11.448792316470142,Very High (Priority Intervention)
Maharashtra,Nandurbar *,140.0,1645.0,600.0,11.75,4.285714285714286,8.017857142857142,Very High (Priority Intervention)
Maharashtra,Nashik,22368.0,576606.0,246100.0,25.778165236051503,11.002324749642346,18.390244992846924,Very High (Priority Intervention)
Maharashtra,Osmanabad,4026.0,155055.0,108833.0,38.513412816691506,27.032538499751613,32.77297565822156,Very High (Priority Intervention)
Maharashtra,Palghar,10699.0,157952.0,122107.0,14.76324890176652,11.412935788391438,13.08809234507898,Very High (Priority Intervention)
Maharashtra,Parbhani,6272.0,184026.0,116829.0,29.340880102040817,18.627072704081634,23.983976403061227,Very High (Priority Intervention)
Maharashtra,Pune,31763.0,605762.0,438478.0,19.071309385133645,13.804678399395524,16.437993892264586,Very High (Priority Intervention)
Maharashtra,Raigad,3433.0,14025.0,42361.0,4.085348092047772,12.33935333527527,8.212350713661522,Very High (Priority Intervention)
Maharashtra,Raigarh,5230.0,156663.0,85867.0,29.954684512428297,16.418164435946462,23.18642447418738,Very High (Priority Intervention)
Maharashtra,Raigarh(Mh),88.0,500.0,853.0,5.681818181818182,9.693181818181818,7.6875,Very High (Priority Intervention)
Maharashtra,Ratnagiri,2603.0,139189.0,53009.0,53.472531694199,20.36457933154053,36.918555512869766,Very High (Priority Intervention)
Maharashtra,Sangli,7632.0,223013.0,89884.0,29.220780922431867,11.777253668763104,20.499017295597486,Very High (Priority Intervention)
Maharashtra,Satara,6021.0,209569.0,98223.0,34.80634446105298,16.313403089187844,25.559873775120412,Very High (Priority Intervention)
Maharashtra,Sindhudurg,1202.0,48377.0,27892.0,40.24708818635607,23.204658901830282,31.725873544093176,Very High (Priority Intervention)
Maharashtra,Solapur,12292.0,334507.0,265546.0,27.213390823299708,21.603156524568824,24.408273673934268,Very High (Priority Intervention)
Maharashtra,Thane,43688.0,571273.0,447253.0,13.076199414026735,10.237433620216077,11.656816517121406,Very High (Priority Intervention)
Maharashtra,Wardha,1953.0,126459.0,30342.0,64.75115207373273,15.536098310291859,40.143625192012294,Very High (Priority Intervention)
Maharashtra,Washim,3386.0,138620.0,53874.0,40.939161252215,15.910809214412286,28.42498523331364,Very High (Priority Intervention)
Maharashtra,Washim *,32.0,839.0,995.0,26.21875,31.09375,28.65625,Very High (Priority Intervention)
Maharashtra,Yavatmal,7594.0,327187.0,196112.0,43.084935475375296,25.824598367131948,34.45476692125362,Very High (Priority Intervention)
Manipur,Bishnupur,1117.0,30309.0,42055.0,27.134288272157566,37.649955237242615,32.39212175470009,Very High (Priority Intervention)
Manipur,Chandel,759.0,8683.0,8989.0,11.440052700922266,11.843214756258234,11.64163372859025,Very High (Priority Intervention)
Manipur,Churachandpur,4638.0,18812.0,19273.0,4.05605864596809,4.155454937473049,4.1057567917205695,Very High (Priority Intervention)
Manipur,Imphal East,1132.0,59274.0,56020.0,52.36219081272085,49.487632508833926,50.92491166077738,Very High (Priority Intervention)
Manipur,Imphal West,1236.0,61311.0,59350.0,49.60436893203884,48.01779935275081,48.81108414239482,Very High (Priority Intervention)
Manipur,Jiribam,145.0,1966.0,1997.0,13.558620689655172,13.772413793103448,13.665517241379309,Very High (Priority Intervention)
Manipur,Kakching,109.0,2047.0,3325.0,18.779816513761467,30.504587155963304,24.642201834862384,Very High (Priority Intervention)
Manipur,Pherzawl,11.0,2.0,176.0,0.18181818181818182,16.0,8.090909090909092,Very High (Priority Intervention)
Manipur,Senapati,1501.0,22596.0,25510.0,15.05396402398401,16.99533644237175,16.02465023317788,Very High (Priority Intervention)
Manipur,Tamenglong,960.0,7854.0,10431.0,8.18125,10.865625,9.5234375,Very High (Priority Intervention)
Manipur,Thoubal,1067.0,56043.0,59244.0,52.52389878163074,55.52389878163074,54.02389878163074,Very High (Priority Intervention)
Manipur,Ukhrul,781.0,13690.0,15176.0,17.528809218950062,19.431498079385403,18.480153649167733,Very High (Priority Intervention)
Meghalaya,East Garo Hills,6052.0,2724.0,6345.0,0.4500991407799075,1.0484137475214805,0.749256444150694,High (Service Stress)
Meghalaya,East Jaintia Hills,5133.0,2782.0,3394.0,0.541983245665303,0.661211766997857,0.6015975063315799,High (Service Stress)
Meghalaya,East Khasi Hills,28812.0,21004.0,16360.0,0.729001804803554,0.567818964320422,0.648410384561988,High (Service Stress)
Meghalaya,Eastern West Khasi Hills,818.0,8.0,306.0,0.009779951100244499,0.3740831295843521,0.19193154034229828,Low (Stable Region)
Meghalaya,Jaintia Hills,4.0,8.0,25.0,2.0,6.25,4.125,Very High (Priority Intervention)
Meghalaya,Kamrup,143.0,0.0,0.0,0.0,0.0,0.0,Low (Stable Region)
Meghalaya,North Garo Hills,3069.0,1243.0,3832.0,0.4050179211469534,1.2486151840990551,0.8268165526230042,High (Service Stress)
Meghalaya,Ri Bhoi,9308.0,4524.0,8216.0,0.4860335195530726,0.88268156424581,0.6843575418994413,High (Service Stress)
Meghalaya,South Garo Hills,4441.0,1285.0,4004.0,0.28934924566539066,0.9015987390227427,0.5954739923440666,High (Service Stress)
Meghalaya,South West Garo Hills,4956.0,4915.0,7182.0,0.991727199354318,1.4491525423728813,1.2204398708635997,Very High (Priority Intervention)
Meghalaya,South West Khasi Hills,3446.0,3432.0,4740.0,0.995937318630296,1.3755078351712131,1.1857225769007544,Very High (Priority Intervention)
Meghalaya,West Garo Hills,15875.0,33470.0,14970.0,2.1083464566929133,0.942992125984252,1.5256692913385828,Very High (Priority Intervention)
Meghalaya,West Jaintia Hills,11816.0,6177.0,7460.0,0.5227657413676371,0.6313473256601219,0.5770565335138795,High (Service Stress)
Meghalaya,West Khasi Hills,15898.0,6054.0,10544.0,0.3808026166813436,0.6632280790036482,0.5220153478424959,High (Service Stress)
Mizoram,Aizawl,1059.0,37677.0,12892.0,35.577903682719544,12.17374881964117,23.875826251180357,Very High (Priority Intervention)
Mizoram,Champhai,1165.0,15968.0,6469.0,13.706437768240344,5.552789699570815,9.629613733905579,Very High (Priority Intervention)
Mizoram,Hnahthial,2.0,17.0,47.0,8.5,23.5,16.0,Very High (Priority Intervention)
Mizoram,Khawzawl,36.0,8.0,35.0,0.2222222222222222,0.9722222222222222,0.5972222222222222,High (Service Stress)
Mizoram,Kolasib,275.0,10931.0,3867.0,39.74909090909091,14.061818181818182,26.905454545454546,Very High (Priority Intervention)
Mizoram,Lawngtlai,1642.0,13430.0,4395.0,8.17904993909866,2.676613885505481,5.42783191230207,Very High (Priority Intervention)
Mizoram,Lunglei,726.0,15289.0,7323.0,21.05922865013774,10.086776859504132,15.573002754820937,Very High (Priority Intervention)
Mizoram,Mamit,171.0,10715.0,1809.0,62.66081871345029,10.578947368421053,36.61988304093567,Very High (Priority Intervention)
Mizoram,Mammit,79.0,2857.0,636.0,36.164556962025316,8.050632911392405,22.10759493670886,Very High (Priority Intervention)
Mizoram,Saiha,657.0,5756.0,1851.0,8.76103500761035,2.817351598173516,5.789193302891933,Very High (Priority Intervention)
Mizoram,Saitual,12.0,77.0,127.0,6.416666666666667,10.583333333333334,8.5,Very High (Priority Intervention)
Mizoram,Serchhip,102.0,7604.0,2455.0,74.54901960784314,24.068627450980394,49.30882352941177,Very High (Priority Intervention)
Nagaland,Chumukedima,184.0,651.0,1837.0,3.5380434782608696,9.983695652173912,6.760869565217391,Very High (Priority Intervention)
Nagaland,Dimapur,3196.0,25223.0,8215.0,7.892052565707134,2.5704005006257824,5.231226533166458,Very High (Priority Intervention)
Nagaland,Kiphire,908.0,4310.0,1958.0,4.746696035242291,2.156387665198238,3.4515418502202646,Very High (Priority Intervention)
Nagaland,Kohima,1621.0,13953.0,3308.0,8.607649599012955,2.040715607649599,5.324182603331277,Very High (Priority Intervention)
Nagaland,Longleng,889.0,2674.0,820.0,3.0078740157480315,0.922384701912261,1.9651293588301462,Very High (Priority Intervention)
Nagaland,Meluri,17.0,865.0,96.0,50.88235294117647,5.647058823529412,28.264705882352942,Very High (Priority Intervention)
Nagaland,Mokokchung,490.0,8545.0,2696.0,17.43877551020408,5.502040816326531,11.470408163265306,Very High (Priority Intervention)
Nagaland,Mon,2223.0,14044.0,4662.0,6.317588843904633,2.097165991902834,4.207377417903734,Very High (Priority Intervention)
Nagaland,Niuland,31.0,285.0,373.0,9.193548387096774,12.03225806451613,10.612903225806452,Very High (Priority Intervention)
Nagaland,Noklak,354.0,747.0,447.0,2.110169491525424,1.2627118644067796,1.6864406779661016,Very High (Priority Intervention)
Nagaland,Peren,1454.0,4584.0,1804.0,3.152682255845942,1.2407152682255846,2.1966987620357634,Very High (Priority Intervention)
Nagaland,Phek,1043.0,8758.0,1468.0,8.39693192713327,1.4074784276126557,4.902205177372963,Very High (Priority Intervention)
Nagaland,Shamator,247.0,170.0,433.0,0.6882591093117408,1.7530364372469636,1.2206477732793521,Very High (Priority Intervention)
Nagaland,Tseminyu,32.0,186.0,91.0,5.8125,2.84375,4.328125,Very High (Priority Intervention)
Nagaland,Tuensang,1579.0,9708.0,4239.0,6.148195060164661,2.6846105129829008,4.416402786573781,Very High (Priority Intervention)
Nagaland,Wokha,558.0,6927.0,1905.0,12.413978494623656,3.413978494623656,7.913978494623656,Very High (Priority Intervention)
Nagaland,Zunheboto,761.0,7963.0,2439.0,10.463863337713535,3.2049934296977662,6.834428383705651,Very High (Priority Intervention)
Odisha,Angul,3010.0,64053.0,29464.0,21.280066445182726,9.788704318936878,15.534385382059803,Very High (Priority Intervention)
Odisha,Anugal,3.0,4.0,11.0,1.3333333333333333,3.6666666666666665,2.5,Very High (Priority Intervention)
Odisha,Anugul,156.0,1899.0,1603.0,12.173076923076923,10.275641025641026,11.224358974358974,Very High (Priority Intervention)
Odisha,Balangir,5234.0,88973.0,37804.0,16.99904470768055,7.222774168895682,12.110909438288116,Very High (Priority Intervention)
Odisha,Baleshwar,845.0,21064.0,10283.0,24.927810650887572,12.169230769230769,18.548520710059172,Very High (Priority Intervention)
Odisha,Baleswar,6015.0,104663.0,43208.0,17.40033250207814,7.183374896093101,12.291853699085621,Very High (Priority Intervention)
Odisha,Bargarh,5150.0,80792.0,34705.0,15.687766990291262,6.738834951456311,11.213300970873787,Very High (Priority Intervention)
Odisha,Baudh,171.0,4840.0,1126.0,28.304093567251464,6.584795321637427,17.444444444444446,Very High (Priority Intervention)
Odisha,Bhadrak,4520.0,92075.0,40043.0,20.370575221238937,8.859070796460177,14.614823008849557,Very High (Priority Intervention)
Odisha,Boudh,1424.0,24307.0,9187.0,17.069522471910112,6.451544943820225,11.760533707865168,Very High (Priority Intervention)
Odisha,Cuttack,5080.0,134761.0,48636.0,26.52775590551181,9.574015748031496,18.050885826771655,Very High (Priority Intervention)
Odisha,Debagarh,876.0,16247.0,7982.0,18.546803652968038,9.11187214611872,13.829337899543379,Very High (Priority Intervention)
Odisha,Dhenkanal,2891.0,76075.0,29303.0,26.31442407471463,10.135939121411276,18.225181598062953,Very High (Priority Intervention)
Odisha,Gajapati,1994.0,58942.0,21324.0,29.559679037111334,10.694082246740221,20.126880641925776,Very High (Priority Intervention)
Odisha,Ganjam,7714.0,181851.0,94585.0,23.574150894477572,12.26147264713508,17.917811770806324,Very High (Priority Intervention)
Odisha,Jagatsinghapur,3149.0,48175.0,15608.0,15.298507462686567,4.956494125119085,10.127500793902826,Very High (Priority Intervention)
Odisha,Jagatsinghpur,694.0,12093.0,5173.0,17.42507204610951,7.453890489913545,12.439481268011527,Very High (Priority Intervention)
Odisha,Jajapur,2497.0,59354.0,26249.0,23.770124148978773,10.512214657589107,17.14116940328394,Very High (Priority Intervention)
